index,bitstring,frequency,objective,is_feasible,assign_0,assign_1,assign_2,assign_3,capacity_0,capacity_1
454,100010101111,0.00055,18.0,False,False,False,True,False,True,True
455,101101000000,0.00055,17.0,True,True,True,True,True,True,True
456,010000000000,0.00055,7.0,False,False,True,False,False,True,True
457,010000110011,0.00055,23.0,False,False,True,True,True,True,True
458,001011011111,0.00055,24.0,True,True,True,True,True,True,True
459,111111001000,0.00055,30.0,False,False,False,True,True,False,True
460,111001000000,0.00055,21.0,False,True,False,True,False,True,True
461,010110101001,0.00055,24.0,True,True,True,True,True,True,True
462,100011010101,0.00055,21.0,False,False,True,False,True,True,True
463,000010000010,0.00055,6.0,False,True,False,False,False,True,True
464,111110101001,0.00055,35.0,False,False,True,False,True,False,True
465,101111100100,0.00055,31.0,False,False,True,False,True,True,True
466,010100111101,0.00055,26.0,False,False,True,True,False,True,True
467,110000010101,0.00055,19.0,False,True,True,False,True,True,True
468,000000100100,0.00055,8.0,False,False,False,True,False,True,True
469,010101011111,0.00055,21.0,False,False,False,False,False,True,True
470,000001010001,0.00055,11.0,False,False,True,False,True,True,True
471,101100110101,0.00054,30.0,False,True,False,False,False,True,True
472,010000101100,0.00054,15.0,False,False,True,True,False,True,True
473,000101110001,0.00054,22.0,False,False,True,True,False,True,True
474,100000111110,0.00054,20.0,False,True,False,True,True,True,True
475,010011001011,0.00054,16.0,False,True,False,False,False,True,True
476,110101100111,0.00054,25.0,False,True,False,True,True,True,True
477,110010001010,0.00054,17.0,False,False,True,False,False,True,True
478,011011111110,0.00054,39.0,False,True,False,False,True,True,False
479,110110011110,0.00054,28.0,False,False,True,False,False,True,True
480,011110100100,0.00054,31.0,False,True,True,False,True,True,True
481,111000011110,0.00054,26.0,True,True,True,True,True,True,True
482,000011100101,0.00054,17.0,False,True,True,True,False,True,True
483,011100101100,0.00054,25.0,False,False,True,False,True,True,True
484,100010000111,0.00054,10.0,False,False,False,False,False,True,True
485,100101111000,0.00054,26.0,False,True,True,True,False,True,True
486,000100111010,0.00054,19.0,False,False,False,True,False,True,True
487,110111110000,0.00053,39.0,False,False,False,True,False,True,False
488,001111100001,0.00053,27.0,False,True,True,False,True,True,True
489,010010110110,0.00053,29.0,True,True,True,True,True,True,True
490,001100010010,0.00053,18.0,False,False,False,True,False,True,True
491,100011100100,0.00053,21.0,False,False,True,True,False,True,True
492,000010101100,0.00053,14.0,False,True,False,True,False,True,True
493,011100010000,0.00053,25.0,False,False,True,True,False,True,True
494,000000100010,0.00053,8.0,False,False,False,True,False,True,True
495,100000011010,0.00053,12.0,False,True,False,False,True,True,True
496,100001110100,0.00053,23.0,True,True,True,True,True,True,True
497,111010100011,0.00053,32.0,False,False,True,False,False,True,True
498,111001010010,0.00053,29.0,False,True,False,True,True,True,True
499,101110100110,0.00052,28.0,False,False,False,False,True,True,True
500,001000101111,0.00052,15.0,False,False,False,False,False,True,True
501,010110100110,0.00052,24.0,True,True,True,True,True,True,True
502,010111101110,0.00052,27.0,False,True,False,True,True,True,True
503,110011000010,0.00052,20.0,False,False,False,False,False,True,True
504,110000011111,0.00052,19.0,False,True,True,False,True,True,True
505,000001011101,0.00052,11.0,False,False,True,False,True,True,True
506,110001011111,0.00052,22.0,False,True,False,False,True,True,True
507,010110001011,0.00052,16.0,False,True,True,False,True,True,True
508,100010010011,0.00052,18.0,False,False,False,False,True,True,True
509,010001010000,0.00052,18.0,False,False,False,False,True,True,True
510,011101111110,0.00052,36.0,False,False,False,False,False,True,True
511,011100111111,0.00052,33.0,False,False,True,False,False,True,True
512,011111001111,0.00052,26.0,False,True,False,True,True,True,True
513,100111101011,0.00052,24.0,False,False,True,True,True,True,True
514,101010101000,0.00052,25.0,False,False,False,False,False,True,True
515,100010100011,0.00052,18.0,False,False,False,True,False,True,True
516,001001000000,0.00052,10.0,False,False,True,True,False,True,True
517,111101100001,0.00052,32.0,False,True,False,False,True,False,True
518,101111100011,0.00052,31.0,False,False,True,False,True,True,True
519,101101101001,0.00051,25.0,False,True,True,False,True,True,True
520,101001111001,0.00051,30.0,False,True,True,False,True,True,True
521,101000001000,0.00051,11.0,False,True,False,True,False,True,True
522,011100010010,0.00051,25.0,False,False,True,True,False,True,True
523,101001100100,0.00051,22.0,False,True,True,False,False,True,True
524,111110010110,0.00051,35.0,False,False,True,True,False,False,True
525,101100101111,0.00051,22.0,False,True,False,False,True,True,True
526,011011010011,0.00051,31.0,False,True,False,True,True,True,True
527,001110101001,0.00051,24.0,False,True,False,False,True,True,True
528,011001010111,0.00051,25.0,False,False,False,True,True,True,True
529,111010100001,0.00051,32.0,False,False,True,False,False,True,True
530,100101101111,0.00051,18.0,True,True,True,True,True,True,True
531,001101100110,0.00051,21.0,False,False,True,False,True,True,True
532,010000101000,0.00051,15.0,False,False,True,True,False,True,True
533,111100101100,0.00051,29.0,False,True,True,False,True,False,True
534,000010101111,0.00051,14.0,False,True,False,True,False,True,True
535,110001000100,0.00051,14.0,False,True,False,False,False,True,True
536,101111101000,0.00051,31.0,False,False,True,False,True,True,True
537,110010010111,0.00051,25.0,False,False,True,False,True,True,True
538,001111011010,0.00051,27.0,False,True,True,True,False,True,True
539,010011111010,0.00051,32.0,False,True,False,True,True,True,False
540,010010111010,0.0005,29.0,True,True,True,True,True,True,True
541,010110101010,0.0005,24.0,True,True,True,True,True,True,True
542,010011010100,0.0005,24.0,False,True,False,False,True,True,True
543,110000110001,0.0005,27.0,True,True,True,True,True,True,True
544,110010100100,0.0005,25.0,False,False,True,True,False,True,True
545,001000010000,0.0005,15.0,False,False,False,True,True,True,True
546,110011010001,0.0005,28.0,False,False,False,False,True,True,True
547,100001110011,0.0005,23.0,True,True,True,True,True,True,True
548,100010101110,0.0005,18.0,False,False,False,True,False,True,True
549,100101000100,0.0005,10.0,False,True,True,False,True,True,True
550,010111000110,0.0005,19.0,False,True,False,False,True,True,True
551,011110010110,0.0005,31.0,False,True,True,True,False,True,True
552,111100011110,0.0005,29.0,False,True,True,True,False,False,True
553,010011010111,0.0005,24.0,False,True,False,False,True,True,True
554,111001111011,0.0005,37.0,False,True,False,False,True,True,True
555,010000110001,0.0005,23.0,False,False,True,True,True,True,True
556,010110011101,0.0005,24.0,False,True,True,False,False,True,True
557,111101110011,0.0005,40.0,False,True,False,False,False,False,True
558,111110011011,0.0005,35.0,False,False,True,True,False,False,True
559,101100010101,0.0005,22.0,False,True,False,True,False,True,True
560,011100100111,0.0005,25.0,False,False,True,False,True,True,True
561,100000010100,0.0005,12.0,False,True,False,False,True,True,True
562,110010101011,0.0005,25.0,False,False,True,True,False,True,True
563,100111100010,0.0005,24.0,False,False,True,True,True,True,True
564,100111110111,0.0005,32.0,False,False,True,True,False,True,False
565,001111100100,0.0005,27.0,False,True,True,False,True,True,True
566,110101001100,0.0005,17.0,False,True,False,False,True,True,True
567,000111110111,0.0005,28.0,False,True,True,True,False,True,False
568,101011100000,0.0005,28.0,False,False,True,False,False,True,True
569,100001011110,0.0005,15.0,False,True,True,False,True,True,True
570,000001010101,0.00049,11.0,False,False,True,False,True,True,True
571,110010110001,0.00049,33.0,False,False,True,True,True,True,True
572,000011111001,0.00049,25.0,False,True,True,True,True,True,False
573,001110010111,0.00049,24.0,False,True,False,True,False,True,True
574,100101100100,0.00049,18.0,True,True,True,True,True,True,True
575,000100001110,0.00049,3.0,False,False,False,False,True,True,True
576,011010001001,0.00049,20.0,False,True,True,True,False,True,True
577,011100011100,0.00049,25.0,False,False,True,True,False,True,True
578,010011101010,0.00049,24.0,False,True,False,True,False,True,True
579,100101001001,0.00049,10.0,False,True,True,False,True,True,True
580,110110110011,0.00049,36.0,False,False,True,True,False,True,True
581,100100111110,0.00049,23.0,False,True,False,True,False,True,True
582,101010001000,0.00049,17.0,False,False,False,True,False,True,True
583,101000000000,0.00049,11.0,False,True,False,True,False,True,True
584,101000101101,0.00049,19.0,False,True,False,False,False,True,True
585,101101001010,0.00049,17.0,True,True,True,True,True,True,True
586,000110010111,0.00049,17.0,False,True,False,False,False,True,True
587,000000000101,0.00049,0.0,False,False,False,False,False,True,True
588,111100011100,0.00049,29.0,False,True,True,True,False,False,True
589,001000000100,0.00049,7.0,False,False,False,True,False,True,True
590,011011011010,0.00048,31.0,False,True,False,True,True,True,True
591,000001010111,0.00048,11.0,False,False,True,False,True,True,True
592,010000000111,0.00048,7.0,False,False,True,False,False,True,True
593,111110111001,0.00048,43.0,False,False,True,False,False,False,True
594,001110100001,0.00048,24.0,False,True,False,False,True,True,True
595,101001101100,0.00048,22.0,False,True,True,False,False,True,True
596,010000010011,0.00048,15.0,False,False,True,False,True,True,True
597,100111010011,0.00048,24.0,False,False,True,False,False,True,True
598,001101011110,0.00048,21.0,False,False,True,True,False,True,True
599,010011011011,0.00048,24.0,False,True,False,False,True,True,True
600,010100010101,0.00048,18.0,False,False,True,False,False,True,True
601,000010010110,0.00048,14.0,False,True,False,False,True,True,True
602,011100000100,0.00048,17.0,False,False,True,True,True,True,True
603,001011111111,0.00048,32.0,False,True,True,False,True,True,False
604,010001000011,0.00048,10.0,False,False,False,False,False,True,True
605,100001111011,0.00048,23.0,True,True,True,True,True,True,True
606,110010010100,0.00048,25.0,False,False,True,False,True,True,True
607,010110010000,0.00048,24.0,False,True,True,False,False,True,True
608,000111011100,0.00048,20.0,False,True,True,False,False,True,True
609,011111000100,0.00048,26.0,False,True,False,True,True,True,True
610,111101011011,0.00048,32.0,False,True,False,True,False,False,True
611,111000011101,0.00048,26.0,True,True,True,True,True,True,True
612,000100001010,0.00047,3.0,False,False,False,False,True,True,True
613,101110010101,0.00047,28.0,False,False,False,True,False,True,True
614,101111001100,0.00047,23.0,False,False,True,True,True,True,True
615,010011011100,0.00047,24.0,False,True,False,False,True,True,True
616,111000011000,0.00047,26.0,True,True,True,True,True,True,True
617,010111100000,0.00047,27.0,False,True,False,True,True,True,True
618,011001100011,0.00047,25.0,False,False,False,False,False,True,True
619,101011111100,0.00047,36.0,False,False,True,False,True,True,False
620,010010011011,0.00047,21.0,False,True,True,False,True,True,True
621,000001100110,0.00047,11.0,False,False,True,True,False,True,True
622,110111100010,0.00047,31.0,False,False,False,True,True,True,True
623,001110010000,0.00047,24.0,False,True,False,True,False,True,True
624,101101100110,0.00047,25.0,False,True,True,False,True,True,True
625,101100001101,0.00047,14.0,False,True,False,True,True,True,True
626,101010010100,0.00047,25.0,False,False,False,True,True,True,True
627,010001000111,0.00047,10.0,False,False,False,False,False,True,True
628,010101011010,0.00047,21.0,False,False,False,False,False,True,True
629,100110001111,0.00047,13.0,False,False,False,False,True,True,True
630,111000000111,0.00047,18.0,False,True,True,True,False,True,True
631,101010010010,0.00047,25.0,False,False,False,True,True,True,True
632,001011001110,0.00046,16.0,False,True,True,True,False,True,True
633,010110111100,0.00046,32.0,False,True,True,True,False,True,True
634,010011000000,0.00046,16.0,False,True,False,False,False,True,True
635,000010010101,0.00046,14.0,False,True,False,False,True,True,True
636,101001001010,0.00046,14.0,False,True,True,True,False,True,True
637,000100100000,0.00046,11.0,False,False,False,True,True,True,True
638,011100100000,0.00046,25.0,False,False,True,False,True,True,True
639,001111011001,0.00046,27.0,False,True,True,True,False,True,True
640,011101011101,0.00046,28.0,False,False,False,True,False,True,True
641,000011011010,0.00046,17.0,False,True,True,False,True,True,True
642,100111001000,0.00046,16.0,False,False,True,False,True,True,True
643,110001111001,0.00046,30.0,False,True,False,True,True,True,True
644,111101110111,0.00046,40.0,False,True,False,False,False,False,True
645,110110010001,0.00046,28.0,False,False,True,False,False,True,True
646,101110100001,0.00046,28.0,False,False,False,False,True,True,True
647,011001101101,0.00046,25.0,False,False,False,False,False,True,True
648,000000010000,0.00046,8.0,False,False,False,False,True,True,True
649,011011001000,0.00046,23.0,False,True,False,True,False,True,True
650,101001001000,0.00046,14.0,False,True,True,True,False,True,True
651,001110000111,0.00046,16.0,False,True,False,True,True,True,True
652,110010011101,0.00046,25.0,False,False,True,False,True,True,True
653,011101110111,0.00046,36.0,False,False,False,False,False,True,True
654,101011111101,0.00046,36.0,False,False,True,False,True,True,False
655,100010100101,0.00045,18.0,False,False,False,True,False,True,True
656,000000001101,0.00045,0.0,False,False,False,False,False,True,True
657,000101101010,0.00045,14.0,False,False,True,True,True,True,True
658,011001100010,0.00045,25.0,False,False,False,False,False,True,True
659,001111110010,0.00045,35.0,False,True,True,False,False,True,False
660,111011100001,0.00045,35.0,False,False,False,False,False,True,True
661,101101111010,0.00045,33.0,False,True,True,False,False,True,True
662,110111000001,0.00045,23.0,False,False,False,False,True,True,True
663,011011001110,0.00045,23.0,False,True,False,True,False,True,True
